"","X1","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"123",340,"R_26lQw8jHMOQgvYXAk",3495330,"new_entry","original",NA,NA,"On March 25th in Queensland, Australia non-essential businesses remain closed including ""auction houses, beauty therapy, tanning, waxing and nail salons, and tattoo parlors, spas and massage parlors, cinemas, nightclubs, casinos, gaming or gambling venues, strip clubs, brothels and sex on premises venues, theme parks, amusement parks and amusement arcades, play centers (indoor and outdoor), indoor sporting centers, including gyms, health clubs, fitness centers, yoga, barre and spin facilities, saunas, bathhouses and wellness centers, outdoor recreation, campgrounds, galleries, museums, national and state institutions and historic sites, and local government non-essential facilities and services (such as libraries and pools). Food services, hairdressers and barber shops, community and recreation centers, boot camps, personal training, social sporting-based activities, hostels, bed and breakfasts, and boarding houses, caravan and camping parks, zoos and wildlife centers and places of worship, weddings and funerals can stay open with many conditions that they must follow. Depending on the type real estate auctions and open house inspections, outdoor and indoor markets, registered and licensed clubs, licensed premises in hotels, concert venues, theaters, arenas, swimming pools, auditoriums, stadiums, libraries, community centers, and youth centers and community facilities (such as community halls, clubs, RSLs, PCYCs) they are allowed to operate.",2020-03-25,2020-03-25,NA,"Australia","AUS","AU","Provincial",1,"Qld",NA,"Restriction and Regulation of Businesses","Bars",NA,"This type of business  (""Bars"") is closed/locked down","Australia",NA,NA,"Queensland",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Fines","Ministry/Department of Health,Provincial/State Government,Police",53.1116408793534,51.9313802106496,50.6790645568261,73,"https://www.health.qld.gov.au/system-governance/legislation/cho-public-health-directions-under-expanded-public-health-act-powers/revoked/non-essential-business-closure-direction-25-03-2020",2020-07-21,2020-07-21 16:50:16
"124",341,"R_26lQw8jHMOQgvYXAr",3495330,"new_entry","original",NA,NA,"On March 25th in Queensland, Australia non-essential businesses remain closed including ""auction houses, beauty therapy, tanning, waxing and nail salons, and tattoo parlors, spas and massage parlors, cinemas, nightclubs, casinos, gaming or gambling venues, strip clubs, brothels and sex on premises venues, theme parks, amusement parks and amusement arcades, play centers (indoor and outdoor), indoor sporting centers, including gyms, health clubs, fitness centers, yoga, barre and spin facilities, saunas, bathhouses and wellness centers, outdoor recreation, campgrounds, galleries, museums, national and state institutions and historic sites, and local government non-essential facilities and services (such as libraries and pools). Food services, hairdressers and barber shops, community and recreation centers, boot camps, personal training, social sporting-based activities, hostels, bed and breakfasts, and boarding houses, caravan and camping parks, zoos and wildlife centers and places of worship, weddings and funerals can stay open with many conditions that they must follow. Depending on the type real estate auctions and open house inspections, outdoor and indoor markets, registered and licensed clubs, licensed premises in hotels, concert venues, theaters, arenas, swimming pools, auditoriums, stadiums, libraries, community centers, and youth centers and community facilities (such as community halls, clubs, RSLs, PCYCs) they are allowed to operate.",2020-03-25,2020-03-25,NA,"Australia","AUS","AU","Provincial",1,"Qld",NA,"Restriction and Regulation of Businesses","Commercial Businesses",NA,"This type of business  (""Commercial Businesses"") is closed/locked down","Australia",NA,NA,"Queensland",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Fines","Ministry/Department of Health,Provincial/State Government,Police",53.1116408793534,51.9313802106496,50.6790645568261,73,"https://www.health.qld.gov.au/system-governance/legislation/cho-public-health-directions-under-expanded-public-health-act-powers/revoked/non-essential-business-closure-direction-25-03-2020",2020-07-21,2020-07-21 16:50:16
"125",342,"R_26lQw8jHMOQgvYXCz",3495330,"new_entry","original",NA,NA,"On March 25th in Queensland, Australia non-essential businesses remain closed including ""auction houses, beauty therapy, tanning, waxing and nail salons, and tattoo parlors, spas and massage parlors, cinemas, nightclubs, casinos, gaming or gambling venues, strip clubs, brothels and sex on premises venues, theme parks, amusement parks and amusement arcades, play centers (indoor and outdoor), indoor sporting centers, including gyms, health clubs, fitness centers, yoga, barre and spin facilities, saunas, bathhouses and wellness centers, outdoor recreation, campgrounds, galleries, museums, national and state institutions and historic sites, and local government non-essential facilities and services (such as libraries and pools). Food services, hairdressers and barber shops, community and recreation centers, boot camps, personal training, social sporting-based activities, hostels, bed and breakfasts, and boarding houses, caravan and camping parks, zoos and wildlife centers and places of worship, weddings and funerals can stay open with many conditions that they must follow. Depending on the type real estate auctions and open house inspections, outdoor and indoor markets, registered and licensed clubs, licensed premises in hotels, concert venues, theaters, arenas, swimming pools, auditoriums, stadiums, libraries, community centers, and youth centers and community facilities (such as community halls, clubs, RSLs, PCYCs) they are allowed to operate.",2020-03-25,2020-03-25,NA,"Australia","AUS","AU","Provincial",1,"Qld",NA,"Restriction and Regulation of Businesses","Personal Grooming Businesses (e.g. hair salons)",NA,"This type of business  (""Personal Grooming Businesses"") is allowed to open with conditions","Australia",NA,NA,"Queensland",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Fines","Ministry/Department of Health,Provincial/State Government,Police",53.1116408793534,51.9313802106496,50.6790645568261,73,"https://www.health.qld.gov.au/system-governance/legislation/cho-public-health-directions-under-expanded-public-health-act-powers/revoked/non-essential-business-closure-direction-25-03-2020",2020-07-21,2020-07-21 16:50:16
"126",343,"R_26lQw8jHMOQgvYXCl",3495330,"new_entry","original",NA,NA,"On March 25th in Queensland, Australia non-essential businesses remain closed including ""auction houses, beauty therapy, tanning, waxing and nail salons, and tattoo parlors, spas and massage parlors, cinemas, nightclubs, casinos, gaming or gambling venues, strip clubs, brothels and sex on premises venues, theme parks, amusement parks and amusement arcades, play centers (indoor and outdoor), indoor sporting centers, including gyms, health clubs, fitness centers, yoga, barre and spin facilities, saunas, bathhouses and wellness centers, outdoor recreation, campgrounds, galleries, museums, national and state institutions and historic sites, and local government non-essential facilities and services (such as libraries and pools). Food services, hairdressers and barber shops, community and recreation centers, boot camps, personal training, social sporting-based activities, hostels, bed and breakfasts, and boarding houses, caravan and camping parks, zoos and wildlife centers and places of worship, weddings and funerals can stay open with many conditions that they must follow. Depending on the type real estate auctions and open house inspections, outdoor and indoor markets, registered and licensed clubs, licensed premises in hotels, concert venues, theaters, arenas, swimming pools, auditoriums, stadiums, libraries, community centers, and youth centers and community facilities (such as community halls, clubs, RSLs, PCYCs) they are allowed to operate.",2020-03-25,2020-03-25,NA,"Australia","AUS","AU","Provincial",1,"Qld",NA,"Restriction and Regulation of Businesses","Other Businesses",NA,"This type of business  (""Other Businesses"") is allowed to open with conditions","Australia",NA,NA,"Queensland",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Fines","Ministry/Department of Health,Provincial/State Government,Police",53.1116408793534,51.9313802106496,50.6790645568261,73,"https://www.health.qld.gov.au/system-governance/legislation/cho-public-health-directions-under-expanded-public-health-act-powers/revoked/non-essential-business-closure-direction-25-03-2020",2020-07-21,2020-07-21 16:50:16
"127",344,"R_2SCid5zHs1kPakLEb",9716056,"new_entry","original",NA,NA,"From March 25 onwards, the Government of Tasmania closes non-essential businesses",2020-03-25,2020-03-25,NA,"Australia","AUS","AU","Provincial",1,"Tas",NA,"Restriction and Regulation of Businesses","Retail Businesses",NA,"This type of business  (""Retail Businesses"") is closed/locked down","Australia",NA,NA,"Tasmania",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",53.1116408793534,51.9313802106496,50.6790645568261,73,"https://www.coronavirus.tas.gov.au/media-releases/additional-coronavirus-management-measures",2020-04-05,2020-04-05 16:42:25
"128",345,"R_2SCid5zHs1kPakLDv",9716056,"new_entry","original",NA,NA,"From March 25 onwards, the Government of Tasmania closes non-essential businesses",2020-03-25,2020-03-25,NA,"Australia","AUS","AU","Provincial",1,"Tas",NA,"Restriction and Regulation of Businesses","Restaurants",NA,"This type of business  (""Restaurants"") is closed/locked down","Australia",NA,NA,"Tasmania",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",53.1116408793534,51.9313802106496,50.6790645568261,73,"https://www.coronavirus.tas.gov.au/media-releases/additional-coronavirus-management-measures",2020-04-05,2020-04-05 16:42:25
"129",346,"R_2SCid5zHs1kPakLEf",9716056,"new_entry","original",NA,NA,"From March 25 onwards, the Government of Tasmania closes non-essential businesses",2020-03-25,2020-03-25,NA,"Australia","AUS","AU","Provincial",1,"Tas",NA,"Restriction and Regulation of Businesses","Shopping Centers",NA,"This type of business  (""Shopping Centers"") is closed/locked down","Australia",NA,NA,"Tasmania",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",53.1116408793534,51.9313802106496,50.6790645568261,73,"https://www.coronavirus.tas.gov.au/media-releases/additional-coronavirus-management-measures",2020-04-05,2020-04-05 16:42:25
"130",347,"R_2SCid5zHs1kPakLAr",9716056,"new_entry","original",NA,NA,"From March 25 onwards, the Government of Tasmania closes non-essential businesses",2020-03-25,2020-03-25,NA,"Australia","AUS","AU","Provincial",1,"Tas",NA,"Restriction and Regulation of Businesses","Commercial Businesses",NA,"This type of business  (""Commercial Businesses"") is closed/locked down","Australia",NA,NA,"Tasmania",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",53.1116408793534,51.9313802106496,50.6790645568261,73,"https://www.coronavirus.tas.gov.au/media-releases/additional-coronavirus-management-measures",2020-04-05,2020-04-05 16:42:25
"131",348,"R_2SCid5zHs1kPakLCz",9716056,"new_entry","original",NA,NA,"From March 25 onwards, the Government of Tasmania closes non-essential businesses",2020-03-25,2020-03-25,NA,"Australia","AUS","AU","Provincial",1,"Tas",NA,"Restriction and Regulation of Businesses","Personal Grooming Businesses (e.g. hair salons)",NA,"This type of business  (""Personal Grooming Businesses (e.g. hair salons)"") is closed/locked down","Australia",NA,NA,"Tasmania",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",53.1116408793534,51.9313802106496,50.6790645568261,73,"https://www.coronavirus.tas.gov.au/media-releases/additional-coronavirus-management-measures",2020-04-05,2020-04-05 16:42:25
"132",349,"R_1jH470swJDjJGuHEb",6174681,"update","original",NA,NA,"25.03.2020 South Australia extends the list of venues and bussinesses that need to be closed",2020-03-25,2020-03-25,2020-09-24,"Australia","AUS","AU","Provincial",1,"SA",NA,"Restriction and Regulation of Businesses","Retail Businesses",NA,"This type of business  (""Retail Businesses"") is closed/locked down","Australia",NA,NA,"South Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Fines","Provincial/State Government",53.1116408793534,51.9313802106496,50.6790645568261,73,"https://www.police.sa.gov.au/sa-police-news-assets/front-page-news/further-restrictions-in-place-for-non-essential-business-and-social-gatherings#.XomigS_5z-Y",2020-04-05,2020-04-05 09:45:01
"133",350,"R_1jH470swJDjJGuHDv",6174681,"update","original",NA,NA,"25.03.2020 South Australia extends the list of venues and bussinesses that need to be closed",2020-03-25,2020-03-25,2020-09-24,"Australia","AUS","AU","Provincial",1,"SA",NA,"Restriction and Regulation of Businesses","Restaurants",NA,"This type of business  (""Restaurants"") is closed/locked down","Australia",NA,NA,"South Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Fines","Provincial/State Government",53.1116408793534,51.9313802106496,50.6790645568261,73,"https://www.police.sa.gov.au/sa-police-news-assets/front-page-news/further-restrictions-in-place-for-non-essential-business-and-social-gatherings#.XomigS_5z-Y",2020-04-05,2020-04-05 09:45:01
