"","X1","record_id","policy_id","entry_type","correct_type","update_type","update_level","description","date_announced","date_start","date_end","country","ISO_A3","ISO_A2","init_country_level","domestic_policy","province","city","type","type_sub_cat","type_text","institution_status","target_country","target_geog_level","target_region","target_province","target_city","target_other","target_who_what","target_direction","travel_mechanism","compliance","enforcer","index_high_est","index_med_est","index_low_est","index_country_rank","link","date_updated","recorded_date"
"187",448,"R_b2bCm91J1q8dBWVAk",6174681,"new_entry","correction","End of Policy",NA,"From the 25th of March the South Australian government released new directions to restrict non-essential businesses by extending the list of defined premises that need to be closed .

Defined Premises (hotels, bars, clubs; casinos; gyms and all exercise centres; indoor sporting venues and sporting club buildings; public pools; indoor play centres; community and youth centres; cinemas, theatres, and any entertainment venues or places where live performances occur; galleries, museums, and libraries; auctions; indoor/outdoor markets; hairdressers, tattoo parlours, and any form of beauty salon; amusement parks and arcades; restaurants and cafes; places of worship; wedding and funeral venues)",2020-03-25,2020-03-26,2020-09-24,"Australia","AUS","AU","Provincial",1,"South Australia",NA,"Restriction and Regulation of Businesses","Bars",NA,"This type of business  (""Bars"") is allowed to open with conditions","Australia","One or more geographical or administrative units within one or more countries",NA,"South Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)","Inbound","Land Border","Mandatory with Fines","Provincial/State Government,Police",52.9799611308989,52.0218894081391,50.9530322435114,72,NA,2020-12-06,2020-12-06 09:04:04
"188",449,"R_b2bCm91J1q8dBWVEg",6174681,"new_entry","correction","End of Policy",NA,"From the 25th of March the South Australian government released new directions to restrict non-essential businesses by extending the list of defined premises that need to be closed .

Defined Premises (hotels, bars, clubs; casinos; gyms and all exercise centres; indoor sporting venues and sporting club buildings; public pools; indoor play centres; community and youth centres; cinemas, theatres, and any entertainment venues or places where live performances occur; galleries, museums, and libraries; auctions; indoor/outdoor markets; hairdressers, tattoo parlours, and any form of beauty salon; amusement parks and arcades; restaurants and cafes; places of worship; wedding and funeral venues)",2020-03-25,2020-03-26,2020-09-24,"Australia","AUS","AU","Provincial",1,"South Australia",NA,"Restriction and Regulation of Businesses","Shopping Centers",NA,"This type of business  (""Shopping Centers"") is allowed to open with conditions","Australia","One or more geographical or administrative units within one or more countries",NA,"South Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)","Inbound","Land Border","Mandatory with Fines","Provincial/State Government,Police",52.9799611308989,52.0218894081391,50.9530322435114,72,NA,2020-12-06,2020-12-06 09:04:04
"189",450,"R_b2bCm91J1q8dBWVAr",6174681,"new_entry","correction","End of Policy",NA,"From the 25th of March the South Australian government released new directions to restrict non-essential businesses by extending the list of defined premises that need to be closed .

Defined Premises (hotels, bars, clubs; casinos; gyms and all exercise centres; indoor sporting venues and sporting club buildings; public pools; indoor play centres; community and youth centres; cinemas, theatres, and any entertainment venues or places where live performances occur; galleries, museums, and libraries; auctions; indoor/outdoor markets; hairdressers, tattoo parlours, and any form of beauty salon; amusement parks and arcades; restaurants and cafes; places of worship; wedding and funeral venues)",2020-03-25,2020-03-26,2020-09-24,"Australia","AUS","AU","Provincial",1,"South Australia",NA,"Restriction and Regulation of Businesses","Commercial Businesses",NA,"This type of business  (""Commercial Businesses"") is closed/locked down","Australia","One or more geographical or administrative units within one or more countries",NA,"South Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)","Inbound","Land Border","Mandatory with Fines","Provincial/State Government,Police",52.9799611308989,52.0218894081391,50.9530322435114,72,NA,2020-12-06,2020-12-06 09:04:04
"190",451,"R_b2bCm91J1q8dBWVDa",6174681,"new_entry","correction","End of Policy",NA,"From the 25th of March the South Australian government released new directions to restrict non-essential businesses by extending the list of defined premises that need to be closed .

Defined Premises (hotels, bars, clubs; casinos; gyms and all exercise centres; indoor sporting venues and sporting club buildings; public pools; indoor play centres; community and youth centres; cinemas, theatres, and any entertainment venues or places where live performances occur; galleries, museums, and libraries; auctions; indoor/outdoor markets; hairdressers, tattoo parlours, and any form of beauty salon; amusement parks and arcades; restaurants and cafes; places of worship; wedding and funeral venues)",2020-03-25,2020-03-26,2020-09-24,"Australia","AUS","AU","Provincial",1,"South Australia",NA,"Restriction and Regulation of Businesses","Personal Grooming Businesses (e.g. hair salons)",NA,"This type of business  (""Personal Grooming Businesses"") is closed/locked down","Australia","One or more geographical or administrative units within one or more countries",NA,"South Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)","Inbound","Land Border","Mandatory with Fines","Provincial/State Government,Police",52.9799611308989,52.0218894081391,50.9530322435114,72,NA,2020-12-06,2020-12-06 09:04:04
"191",452,"R_b2bCm91J1q8dBWVCm",6174681,"new_entry","correction","End of Policy",NA,"From the 25th of March the South Australian government released new directions to restrict non-essential businesses by extending the list of defined premises that need to be closed .

Defined Premises (hotels, bars, clubs; casinos; gyms and all exercise centres; indoor sporting venues and sporting club buildings; public pools; indoor play centres; community and youth centres; cinemas, theatres, and any entertainment venues or places where live performances occur; galleries, museums, and libraries; auctions; indoor/outdoor markets; hairdressers, tattoo parlours, and any form of beauty salon; amusement parks and arcades; restaurants and cafes; places of worship; wedding and funeral venues)",2020-03-25,2020-03-26,2020-09-24,"Australia","AUS","AU","Provincial",1,"South Australia",NA,"Restriction and Regulation of Businesses","Other Businesses",NA,"This type of business  (""Other Businesses"") is allowed to open with conditions","Australia","One or more geographical or administrative units within one or more countries",NA,"South Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)","Inbound","Land Border","Mandatory with Fines","Provincial/State Government,Police",52.9799611308989,52.0218894081391,50.9530322435114,72,NA,2020-12-06,2020-12-06 09:04:04
"192",453,"R_2rH4zjfaOC0ZNEJCm",8221851,"new_entry","original",NA,NA,"25.03.2020 Parks and Wildlife Commission of Northern Territory (Australia) confirmed that Territory campgrounds, multi-day walks and high-use day areas that encourage groups to gather, will be closed from 5pm Thursday 26 March 2020.",2020-03-25,2020-03-26,NA,"Australia","AUS","AU","Provincial",1,"Northern Territory",NA,"Restriction and Regulation of Businesses","Other Businesses",NA,"This type of business  (""Other Businesses"") is closed/locked down","Australia",NA,NA,"Northern Territory",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",52.9799611308989,52.0218894081391,50.9530322435114,72,"https://coronavirus.nt.gov.au/updates",2020-04-11,2020-04-11 11:15:04
"193",454,"R_Wibt07MmLUawBmFDw",456137,"update","original","End of Policy",NA,"On 26.03.2020, Western Australia closes non-essential businesses as advised by the Commonwealth government.

UPDATE: Restrictions on non-essential businesses will ease from May 18 2020.",2020-03-26,2020-03-26,2020-05-17,"Australia","AUS","AU","Provincial",0,"Western Australia",NA,"Restriction and Regulation of Businesses","Restaurants",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",52.9799611308989,52.0218894081391,50.9530322435114,72,NA,2020-09-03,2020-09-03 03:48:29
"194",455,"R_Wibt07MmLUawBmFEg",456137,"update","original","End of Policy",NA,"On 26.03.2020, Western Australia closes non-essential businesses as advised by the Commonwealth government.

UPDATE: Restrictions on non-essential businesses will ease from May 18 2020.",2020-03-26,2020-03-26,2020-05-17,"Australia","AUS","AU","Provincial",0,"Western Australia",NA,"Restriction and Regulation of Businesses","Shopping Centers",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",52.9799611308989,52.0218894081391,50.9530322435114,72,NA,2020-09-03,2020-09-03 03:48:29
"195",456,"R_Wibt07MmLUawBmFAr",456137,"update","original","End of Policy",NA,"On 26.03.2020, Western Australia closes non-essential businesses as advised by the Commonwealth government.

UPDATE: Restrictions on non-essential businesses will ease from May 18 2020.",2020-03-26,2020-03-26,2020-05-17,"Australia","AUS","AU","Provincial",0,"Western Australia",NA,"Restriction and Regulation of Businesses","Commercial Businesses",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",52.9799611308989,52.0218894081391,50.9530322435114,72,NA,2020-09-03,2020-09-03 03:48:29
"196",457,"R_Wibt07MmLUawBmFDa",456137,"update","original","End of Policy",NA,"On 26.03.2020, Western Australia closes non-essential businesses as advised by the Commonwealth government.

UPDATE: Restrictions on non-essential businesses will ease from May 18 2020.",2020-03-26,2020-03-26,2020-05-17,"Australia","AUS","AU","Provincial",0,"Western Australia",NA,"Restriction and Regulation of Businesses","Personal Grooming Businesses (e.g. hair salons)",NA,NA,"Australia",NA,NA,"Western Australia",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory (Unspecified/Implied)","Provincial/State Government",52.9799611308989,52.0218894081391,50.9530322435114,72,NA,2020-09-03,2020-09-03 03:48:29
"197",458,"R_6hYyOCmKTgz4td7Dw",7369938,"update","correction","End of Policy",NA,"This is the second update that replaces the first update. On March 26th in Queensland, Australia non-essential businesses remain closed including ""auction houses, beauty therapy, tanning, waxing and nail salons, and tattoo parlors, cinemas, nightclubs, casinos, gaming or gambling venues, strip clubs, brothels and sex on premises venues, theme parks, amusement parks and amusement arcades, play centers, indoor sporting centers, saunas, bathhouses and wellness centers, outdoor recreation, campgrounds, galleries, museums, national and state institutions and historic sites, and local government non-essential facilities and services. Food services, community and recreation centers, boot camps, personal training, social sporting-based activities, hostels, bed and breakfasts, and boarding houses, caravan and camping parks, zoos and wildlife centers and places of worship, and weddings can stay open with many conditions. Depending on the type real estate auctions and open house inspections, outdoor and indoor markets, registered and licensed clubs, licensed premises in hotels, concert venues, theaters, arenas, swimming pools, auditoriums, stadiums, libraries, community centers, and youth centers and community facilities they are allowed to operate. Hairdressers don't have a time limit on appointments. Spa and beauty parlors can open for health services. Funerals can have more than 10 people if Chief Health Officer grants an exemption.",2020-03-26,2020-03-26,2020-03-25,"Australia","AUS","AU","Provincial",0,"Queensland",NA,"Restriction and Regulation of Businesses","Restaurants",NA,"This type of business  (""Restaurants"") is allowed to open with conditions","Australia",NA,NA,"Queensland",NA,NA,"All Residents (Citizen Residents + Foreign Residents)",NA,NA,"Mandatory with Fines","Ministry/Department of Health,Provincial/State Government,Police",52.9799611308989,52.0218894081391,50.9530322435114,72,"https://www.health.qld.gov.au/system-governance/legislation/cho-public-health-directions-under-expanded-public-health-act-powers/revoked/non-essential-business-closure-direction-23-03-2020",2020-08-11,2020-08-11 14:55:38
