"","Disease","Date","State","Cases","Rates"
"4527","Influenza (laboratory confirmed)",2019-04-30,"NT",294,119.5
"4528","Measles",2019-04-30,"NT",0,0
"4529","Mumps",2019-04-30,"NT",0,0
"4530","Pertussis",2019-04-30,"NT",4,1.6
"4531","Pneumococcal disease (invasive)",2019-04-30,"NT",6,2.4
"4532","Poliovirus infection",2019-04-30,"NT",0,0
"4533","Rotavirus",2019-04-30,"NT",3,1.2
"4534","Rubella",2019-04-30,"NT",0,0
"4535","Rubella congenital",2019-04-30,"NT",0,0
"4536","Tetanus",2019-04-30,"NT",0,0
"4537","Varicella zoster (chickenpox)",2019-04-30,"NT",5,2
"4538","Varicella zoster (shingles)",2019-04-30,"NT",44,17.9
"4539","Varicella zoster (unspecified)",2019-04-30,"NT",0,0
"4540","Barmah Forest virus infection",2019-04-30,"NT",0,0
"4541","Chikungunya virus infection",2019-04-30,"NT",0,0
"4542","Dengue virus infection",2019-04-30,"NT",6,2.4
"4543","Flavivirus infection (unspecified)",2019-04-30,"NT",0,0
"4544","Japanese encephalitis virus infection",2019-04-30,"NT",0,0
"4545","Malaria",2019-04-30,"NT",0,0
"4546","Murray Valley encephalitis virus infection",2019-04-30,"NT",0,0
"4547","Ross River virus infection",2019-04-30,"NT",17,6.9
"4548","West Nile/Kunjin virus infection",2019-04-30,"NT",0,0
"4549","Anthrax",2019-04-30,"NT",0,0
"4550","Australian bat lyssavirus infection",2019-04-30,"NT",0,0
"4551","Brucellosis",2019-04-30,"NT",0,0
"4552","Leptospirosis",2019-04-30,"NT",0,0
"4553","Lyssavirus infection (NEC)",2019-04-30,"NT",0,0
"4554","Ornithosis",2019-04-30,"NT",0,0
"4555","Q fever",2019-04-30,"NT",0,0
"4556","Tularaemia",2019-04-30,"NT",0,0
"4557","Hepatitis (NEC)",2019-03-31,"NT",0,0
"4558","Hepatitis B (newly acquired)",2019-03-31,"NT",0,0
"4559","Hepatitis B (unspecified)",2019-03-31,"NT",11,4.5
"4560","Hepatitis C (newly acquired)",2019-03-31,"NT",1,0.4
"4561","Hepatitis C (unspecified)",2019-03-31,"NT",9,3.7
"4562","Hepatitis D",2019-03-31,"NT",0,0
"4563","Botulism",2019-03-31,"NT",0,0
"4564","Campylobacteriosis",2019-03-31,"NT",31,12.6
"4565","Cryptosporidiosis",2019-03-31,"NT",12,4.9
"4566","Haemolytic uraemic syndrome (HUS)",2019-03-31,"NT",0,0
"4567","Hepatitis A",2019-03-31,"NT",0,0
"4568","Hepatitis E",2019-03-31,"NT",1,0.4
"4569","Listeriosis",2019-03-31,"NT",0,0
"4570","Paratyphoid",2019-03-31,"NT",0,0
"4571","STEC",2019-03-31,"NT",0,0
"4572","Salmonellosis",2019-03-31,"NT",47,19.1
"4573","Shigellosis",2019-03-31,"NT",23,9.3
"4574","Typhoid Fever",2019-03-31,"NT",0,0
"4575","Legionellosis",2019-03-31,"NT",0,0
"4576","Leprosy",2019-03-31,"NT",0,0
"4577","Meningococcal disease (invasive)",2019-03-31,"NT",1,0.4
"4578","Tuberculosis",2019-03-31,"NT",4,1.6
"4579","COVID-19",2019-03-31,"NT",0,0
"4580","Cholera",2019-03-31,"NT",0,0
"4581","Middle East respiratory syndrome coronavirus",2019-03-31,"NT",0,0
"4582","Plague",2019-03-31,"NT",0,0
"4583","Rabies",2019-03-31,"NT",0,0
"4584","Smallpox",2019-03-31,"NT",0,0
"4585","Viral haemorrhagic fever (NEC)",2019-03-31,"NT",0,0
"4586","Yellow fever",2019-03-31,"NT",0,0
"4587","Chlamydial infection",2019-03-31,"NT",247,100.4
"4588","Donovanosis",2019-03-31,"NT",0,0
"4589","Gonococcal infection",2019-03-31,"NT",128,52
"4590","Syphilis < 2 years",2019-03-31,"NT",27,11
"4591","Syphilis > 2 years or unspecified duration",2019-03-31,"NT",6,2.4
"4592","Syphilis congenital",2019-03-31,"NT",0,0
"4593","Diphtheria",2019-03-31,"NT",0,0
"4594","Haemophilus influenzae type b",2019-03-31,"NT",0,0
"4595","Influenza (laboratory confirmed)",2019-03-31,"NT",103,41.9
"4596","Measles",2019-03-31,"NT",26,10.6
"4597","Mumps",2019-03-31,"NT",0,0
"4598","Pertussis",2019-03-31,"NT",5,2
"4599","Pneumococcal disease (invasive)",2019-03-31,"NT",4,1.6
"4600","Poliovirus infection",2019-03-31,"NT",0,0
"4601","Rotavirus",2019-03-31,"NT",4,1.6
"4602","Rubella",2019-03-31,"NT",0,0
"4603","Rubella congenital",2019-03-31,"NT",0,0
"4604","Tetanus",2019-03-31,"NT",0,0
"4605","Varicella zoster (chickenpox)",2019-03-31,"NT",7,2.8
"4606","Varicella zoster (shingles)",2019-03-31,"NT",36,14.6
"4607","Varicella zoster (unspecified)",2019-03-31,"NT",0,0
"4608","Barmah Forest virus infection",2019-03-31,"NT",0,0
"4609","Chikungunya virus infection",2019-03-31,"NT",0,0
"4610","Dengue virus infection",2019-03-31,"NT",0,0
"4611","Flavivirus infection (unspecified)",2019-03-31,"NT",0,0
"4612","Japanese encephalitis virus infection",2019-03-31,"NT",0,0
"4613","Malaria",2019-03-31,"NT",1,0.4
"4614","Murray Valley encephalitis virus infection",2019-03-31,"NT",0,0
"4615","Ross River virus infection",2019-03-31,"NT",17,6.9
"4616","West Nile/Kunjin virus infection",2019-03-31,"NT",0,0
"4617","Anthrax",2019-03-31,"NT",0,0
"4618","Australian bat lyssavirus infection",2019-03-31,"NT",0,0
"4619","Brucellosis",2019-03-31,"NT",0,0
"4620","Leptospirosis",2019-03-31,"NT",2,0.8
"4621","Lyssavirus infection (NEC)",2019-03-31,"NT",0,0
"4622","Ornithosis",2019-03-31,"NT",0,0
"4623","Q fever",2019-03-31,"NT",0,0
"4624","Tularaemia",2019-03-31,"NT",0,0
"4625","Hepatitis (NEC)",2019-02-28,"NT",0,0
"4626","Hepatitis B (newly acquired)",2019-02-28,"NT",0,0
"4627","Hepatitis B (unspecified)",2019-02-28,"NT",8,3.3
"4628","Hepatitis C (newly acquired)",2019-02-28,"NT",0,0
"4629","Hepatitis C (unspecified)",2019-02-28,"NT",10,4.1
"4630","Hepatitis D",2019-02-28,"NT",0,0
"4631","Botulism",2019-02-28,"NT",0,0
"4632","Campylobacteriosis",2019-02-28,"NT",35,14.2
"4633","Cryptosporidiosis",2019-02-28,"NT",15,6.1
"4634","Haemolytic uraemic syndrome (HUS)",2019-02-28,"NT",0,0
"4635","Hepatitis A",2019-02-28,"NT",1,0.4
"4636","Hepatitis E",2019-02-28,"NT",0,0
"4637","Listeriosis",2019-02-28,"NT",0,0
"4638","Paratyphoid",2019-02-28,"NT",0,0
"4639","STEC",2019-02-28,"NT",0,0
"4640","Salmonellosis",2019-02-28,"NT",33,13.4
"4641","Shigellosis",2019-02-28,"NT",25,10.2
"4642","Typhoid Fever",2019-02-28,"NT",0,0
"4643","Legionellosis",2019-02-28,"NT",1,0.4
"4644","Leprosy",2019-02-28,"NT",0,0
"4645","Meningococcal disease (invasive)",2019-02-28,"NT",0,0
"4646","Tuberculosis",2019-02-28,"NT",0,0
"4647","COVID-19",2019-02-28,"NT",0,0
"4648","Cholera",2019-02-28,"NT",0,0
"4649","Middle East respiratory syndrome coronavirus",2019-02-28,"NT",0,0
"4650","Plague",2019-02-28,"NT",0,0
"4651","Rabies",2019-02-28,"NT",0,0
"4652","Smallpox",2019-02-28,"NT",0,0
"4653","Viral haemorrhagic fever (NEC)",2019-02-28,"NT",0,0
"4654","Yellow fever",2019-02-28,"NT",0,0
"4655","Chlamydial infection",2019-02-28,"NT",247,100.4
"4656","Donovanosis",2019-02-28,"NT",0,0
"4657","Gonococcal infection",2019-02-28,"NT",129,52.4
"4658","Syphilis < 2 years",2019-02-28,"NT",22,8.9
"4659","Syphilis > 2 years or unspecified duration",2019-02-28,"NT",7,2.8
"4660","Syphilis congenital",2019-02-28,"NT",0,0
"4661","Diphtheria",2019-02-28,"NT",0,0
"4662","Haemophilus influenzae type b",2019-02-28,"NT",1,0.4
"4663","Influenza (laboratory confirmed)",2019-02-28,"NT",66,26.8
"4664","Measles",2019-02-28,"NT",3,1.2
"4665","Mumps",2019-02-28,"NT",1,0.4
"4666","Pertussis",2019-02-28,"NT",6,2.4
"4667","Pneumococcal disease (invasive)",2019-02-28,"NT",3,1.2
"4668","Poliovirus infection",2019-02-28,"NT",0,0
"4669","Rotavirus",2019-02-28,"NT",3,1.2
"4670","Rubella",2019-02-28,"NT",0,0
"4671","Rubella congenital",2019-02-28,"NT",0,0
"4672","Tetanus",2019-02-28,"NT",0,0
"4673","Varicella zoster (chickenpox)",2019-02-28,"NT",4,1.6
"4674","Varicella zoster (shingles)",2019-02-28,"NT",35,14.2
"4675","Varicella zoster (unspecified)",2019-02-28,"NT",0,0
"4676","Barmah Forest virus infection",2019-02-28,"NT",1,0.4
"4677","Chikungunya virus infection",2019-02-28,"NT",0,0
"4678","Dengue virus infection",2019-02-28,"NT",3,1.2
"4679","Flavivirus infection (unspecified)",2019-02-28,"NT",0,0
"4680","Japanese encephalitis virus infection",2019-02-28,"NT",0,0
"4681","Malaria",2019-02-28,"NT",0,0
"4682","Murray Valley encephalitis virus infection",2019-02-28,"NT",0,0
"4683","Ross River virus infection",2019-02-28,"NT",20,8.1
"4684","West Nile/Kunjin virus infection",2019-02-28,"NT",0,0
"4685","Anthrax",2019-02-28,"NT",0,0
"4686","Australian bat lyssavirus infection",2019-02-28,"NT",0,0
"4687","Brucellosis",2019-02-28,"NT",0,0
"4688","Leptospirosis",2019-02-28,"NT",0,0
"4689","Lyssavirus infection (NEC)",2019-02-28,"NT",0,0
"4690","Ornithosis",2019-02-28,"NT",0,0
"4691","Q fever",2019-02-28,"NT",0,0
"4692","Tularaemia",2019-02-28,"NT",0,0
"4693","Hepatitis (NEC)",2019-01-31,"NT",0,0
"4694","Hepatitis B (newly acquired)",2019-01-31,"NT",0,0
"4695","Hepatitis B (unspecified)",2019-01-31,"NT",5,2
"4696","Hepatitis C (newly acquired)",2019-01-31,"NT",0,0
"4697","Hepatitis C (unspecified)",2019-01-31,"NT",6,2.4
"4698","Hepatitis D",2019-01-31,"NT",0,0
"4699","Botulism",2019-01-31,"NT",0,0
"4700","Campylobacteriosis",2019-01-31,"NT",36,14.6
"4701","Cryptosporidiosis",2019-01-31,"NT",9,3.7
"4702","Haemolytic uraemic syndrome (HUS)",2019-01-31,"NT",0,0
"4703","Hepatitis A",2019-01-31,"NT",1,0.4
"4704","Hepatitis E",2019-01-31,"NT",0,0
"4705","Listeriosis",2019-01-31,"NT",0,0
"4706","Paratyphoid",2019-01-31,"NT",0,0
"4707","STEC",2019-01-31,"NT",0,0
"4708","Salmonellosis",2019-01-31,"NT",35,14.2
"4709","Shigellosis",2019-01-31,"NT",37,15
"4710","Typhoid Fever",2019-01-31,"NT",0,0
"4711","Legionellosis",2019-01-31,"NT",1,0.4
"4712","Leprosy",2019-01-31,"NT",0,0
"4713","Meningococcal disease (invasive)",2019-01-31,"NT",1,0.4
"4714","Tuberculosis",2019-01-31,"NT",2,0.8
"4715","COVID-19",2019-01-31,"NT",0,0
"4716","Cholera",2019-01-31,"NT",0,0
"4717","Middle East respiratory syndrome coronavirus",2019-01-31,"NT",0,0
"4718","Plague",2019-01-31,"NT",0,0
"4719","Rabies",2019-01-31,"NT",0,0
"4720","Smallpox",2019-01-31,"NT",0,0
"4721","Viral haemorrhagic fever (NEC)",2019-01-31,"NT",0,0
"4722","Yellow fever",2019-01-31,"NT",0,0
"4723","Chlamydial infection",2019-01-31,"NT",253,102.8
"4724","Donovanosis",2019-01-31,"NT",0,0
"4725","Gonococcal infection",2019-01-31,"NT",147,59.7
"4726","Syphilis < 2 years",2019-01-31,"NT",32,13
"4727","Syphilis > 2 years or unspecified duration",2019-01-31,"NT",5,2
"4728","Syphilis congenital",2019-01-31,"NT",0,0
"4729","Diphtheria",2019-01-31,"NT",0,0
"4730","Haemophilus influenzae type b",2019-01-31,"NT",0,0
"4731","Influenza (laboratory confirmed)",2019-01-31,"NT",126,51.2
"4732","Measles",2019-01-31,"NT",0,0
"4733","Mumps",2019-01-31,"NT",0,0
"4734","Pertussis",2019-01-31,"NT",4,1.6
"4735","Pneumococcal disease (invasive)",2019-01-31,"NT",3,1.2
"4736","Poliovirus infection",2019-01-31,"NT",0,0
"4737","Rotavirus",2019-01-31,"NT",3,1.2
"4738","Rubella",2019-01-31,"NT",0,0
"4739","Rubella congenital",2019-01-31,"NT",0,0
"4740","Tetanus",2019-01-31,"NT",0,0
"4741","Varicella zoster (chickenpox)",2019-01-31,"NT",6,2.4
"4742","Varicella zoster (shingles)",2019-01-31,"NT",29,11.8
"4743","Varicella zoster (unspecified)",2019-01-31,"NT",0,0
"4744","Barmah Forest virus infection",2019-01-31,"NT",0,0
"4745","Chikungunya virus infection",2019-01-31,"NT",0,0
"4746","Dengue virus infection",2019-01-31,"NT",6,2.4
"4747","Flavivirus infection (unspecified)",2019-01-31,"NT",0,0
"4748","Japanese encephalitis virus infection",2019-01-31,"NT",0,0
"4749","Malaria",2019-01-31,"NT",1,0.4
"4750","Murray Valley encephalitis virus infection",2019-01-31,"NT",0,0
"4751","Ross River virus infection",2019-01-31,"NT",16,6.5
"4752","West Nile/Kunjin virus infection",2019-01-31,"NT",0,0
"4753","Anthrax",2019-01-31,"NT",0,0
"4754","Australian bat lyssavirus infection",2019-01-31,"NT",0,0
"4755","Brucellosis",2019-01-31,"NT",0,0
"4756","Leptospirosis",2019-01-31,"NT",0,0
"4757","Lyssavirus infection (NEC)",2019-01-31,"NT",0,0
"4758","Ornithosis",2019-01-31,"NT",0,0
"4759","Q fever",2019-01-31,"NT",1,0.4
"4760","Tularaemia",2019-01-31,"NT",0,0
"4761","Hepatitis (NEC)",2018-12-31,"NT",0,0
"4762","Hepatitis B (newly acquired)",2018-12-31,"NT",0,0
"4763","Hepatitis B (unspecified)",2018-12-31,"NT",4,1.6
"4764","Hepatitis C (newly acquired)",2018-12-31,"NT",0,0
"4765","Hepatitis C (unspecified)",2018-12-31,"NT",14,5.7
"4766","Hepatitis D",2018-12-31,"NT",0,0
"4767","Botulism",2018-12-31,"NT",0,0
"4768","Campylobacteriosis",2018-12-31,"NT",30,12.1
"4769","Cryptosporidiosis",2018-12-31,"NT",9,3.6
"4770","Haemolytic uraemic syndrome (HUS)",2018-12-31,"NT",0,0
"4771","Hepatitis A",2018-12-31,"NT",0,0
"4772","Hepatitis E",2018-12-31,"NT",0,0
"4773","Listeriosis",2018-12-31,"NT",0,0
"4774","Paratyphoid",2018-12-31,"NT",0,0
"4775","STEC",2018-12-31,"NT",0,0
"4776","Salmonellosis",2018-12-31,"NT",33,13.4
"4777","Shigellosis",2018-12-31,"NT",20,8.1
"4778","Typhoid Fever",2018-12-31,"NT",0,0
"4779","Legionellosis",2018-12-31,"NT",0,0
"4780","Leprosy",2018-12-31,"NT",0,0
"4781","Meningococcal disease (invasive)",2018-12-31,"NT",2,0.8
"4782","Tuberculosis",2018-12-31,"NT",2,0.8
"4783","COVID-19",2018-12-31,"NT",0,0
"4784","Cholera",2018-12-31,"NT",0,0
"4785","Middle East respiratory syndrome coronavirus",2018-12-31,"NT",0,0
"4786","Plague",2018-12-31,"NT",0,0
"4787","Rabies",2018-12-31,"NT",0,0
"4788","Smallpox",2018-12-31,"NT",0,0
"4789","Viral haemorrhagic fever (NEC)",2018-12-31,"NT",0,0
"4790","Yellow fever",2018-12-31,"NT",0,0
"4791","Chlamydial infection",2018-12-31,"NT",147,59.5
"4792","Donovanosis",2018-12-31,"NT",0,0
"4793","Gonococcal infection",2018-12-31,"NT",125,50.6
"4794","Syphilis < 2 years",2018-12-31,"NT",24,9.7
"4795","Syphilis > 2 years or unspecified duration",2018-12-31,"NT",5,2
"4796","Syphilis congenital",2018-12-31,"NT",0,0
"4797","Diphtheria",2018-12-31,"NT",0,0
"4798","Haemophilus influenzae type b",2018-12-31,"NT",1,0.4
"4799","Influenza (laboratory confirmed)",2018-12-31,"NT",675,273.2
"4800","Measles",2018-12-31,"NT",0,0
"4801","Mumps",2018-12-31,"NT",0,0
"4802","Pertussis",2018-12-31,"NT",3,1.2
"4803","Pneumococcal disease (invasive)",2018-12-31,"NT",4,1.6
"4804","Poliovirus infection",2018-12-31,"NT",0,0
"4805","Rotavirus",2018-12-31,"NT",6,2.4
"4806","Rubella",2018-12-31,"NT",0,0
"4807","Rubella congenital",2018-12-31,"NT",0,0
"4808","Tetanus",2018-12-31,"NT",0,0
"4809","Varicella zoster (chickenpox)",2018-12-31,"NT",1,0.4
"4810","Varicella zoster (shingles)",2018-12-31,"NT",27,10.9
"4811","Varicella zoster (unspecified)",2018-12-31,"NT",1,0.4
"4812","Barmah Forest virus infection",2018-12-31,"NT",0,0
"4813","Chikungunya virus infection",2018-12-31,"NT",0,0
"4814","Dengue virus infection",2018-12-31,"NT",5,2
"4815","Flavivirus infection (unspecified)",2018-12-31,"NT",0,0
"4816","Japanese encephalitis virus infection",2018-12-31,"NT",0,0
"4817","Malaria",2018-12-31,"NT",1,0.4
"4818","Murray Valley encephalitis virus infection",2018-12-31,"NT",0,0
"4819","Ross River virus infection",2018-12-31,"NT",4,1.6
"4820","West Nile/Kunjin virus infection",2018-12-31,"NT",0,0
"4821","Anthrax",2018-12-31,"NT",0,0
"4822","Australian bat lyssavirus infection",2018-12-31,"NT",0,0
"4823","Brucellosis",2018-12-31,"NT",0,0
"4824","Leptospirosis",2018-12-31,"NT",0,0
"4825","Lyssavirus infection (NEC)",2018-12-31,"NT",0,0
"4826","Ornithosis",2018-12-31,"NT",0,0
"4827","Q fever",2018-12-31,"NT",0,0
"4828","Tularaemia",2018-12-31,"NT",0,0
"4829","Hepatitis (NEC)",2018-11-30,"NT",0,0
"4830","Hepatitis B (newly acquired)",2018-11-30,"NT",1,0.4
"4831","Hepatitis B (unspecified)",2018-11-30,"NT",7,2.8
"4832","Hepatitis C (newly acquired)",2018-11-30,"NT",0,0
"4833","Hepatitis C (unspecified)",2018-11-30,"NT",11,4.5
"4834","Hepatitis D",2018-11-30,"NT",0,0
"4835","Botulism",2018-11-30,"NT",0,0
"4836","Campylobacteriosis",2018-11-30,"NT",29,11.7
"4837","Cryptosporidiosis",2018-11-30,"NT",4,1.6
"4838","Haemolytic uraemic syndrome (HUS)",2018-11-30,"NT",0,0
"4839","Hepatitis A",2018-11-30,"NT",0,0
"4840","Hepatitis E",2018-11-30,"NT",0,0
"4841","Listeriosis",2018-11-30,"NT",0,0
"4842","Paratyphoid",2018-11-30,"NT",0,0
"4843","STEC",2018-11-30,"NT",0,0
"4844","Salmonellosis",2018-11-30,"NT",38,15.4
"4845","Shigellosis",2018-11-30,"NT",33,13.4
"4846","Typhoid Fever",2018-11-30,"NT",0,0
"4847","Legionellosis",2018-11-30,"NT",0,0
"4848","Leprosy",2018-11-30,"NT",0,0
"4849","Meningococcal disease (invasive)",2018-11-30,"NT",0,0
"4850","Tuberculosis",2018-11-30,"NT",1,0.4
"4851","COVID-19",2018-11-30,"NT",0,0
"4852","Cholera",2018-11-30,"NT",0,0
"4853","Middle East respiratory syndrome coronavirus",2018-11-30,"NT",0,0
"4854","Plague",2018-11-30,"NT",0,0
"4855","Rabies",2018-11-30,"NT",0,0
"4856","Smallpox",2018-11-30,"NT",0,0
"4857","Viral haemorrhagic fever (NEC)",2018-11-30,"NT",0,0
"4858","Yellow fever",2018-11-30,"NT",0,0
"4859","Chlamydial infection",2018-11-30,"NT",227,91.9
"4860","Donovanosis",2018-11-30,"NT",0,0
"4861","Gonococcal infection",2018-11-30,"NT",167,67.6
"4862","Syphilis < 2 years",2018-11-30,"NT",43,17.4
"4863","Syphilis > 2 years or unspecified duration",2018-11-30,"NT",4,1.6
"4864","Syphilis congenital",2018-11-30,"NT",0,0
"4865","Diphtheria",2018-11-30,"NT",0,0
"4866","Haemophilus influenzae type b",2018-11-30,"NT",0,0
"4867","Influenza (laboratory confirmed)",2018-11-30,"NT",305,123.5
"4868","Measles",2018-11-30,"NT",0,0
"4869","Mumps",2018-11-30,"NT",1,0.4
"4870","Pertussis",2018-11-30,"NT",3,1.2
"4871","Pneumococcal disease (invasive)",2018-11-30,"NT",4,1.6
"4872","Poliovirus infection",2018-11-30,"NT",0,0
"4873","Rotavirus",2018-11-30,"NT",4,1.6
"4874","Rubella",2018-11-30,"NT",0,0
"4875","Rubella congenital",2018-11-30,"NT",0,0
"4876","Tetanus",2018-11-30,"NT",0,0
"4877","Varicella zoster (chickenpox)",2018-11-30,"NT",9,3.6
"4878","Varicella zoster (shingles)",2018-11-30,"NT",28,11.3
"4879","Varicella zoster (unspecified)",2018-11-30,"NT",0,0
"4880","Barmah Forest virus infection",2018-11-30,"NT",0,0
"4881","Chikungunya virus infection",2018-11-30,"NT",0,0
"4882","Dengue virus infection",2018-11-30,"NT",2,0.8
"4883","Flavivirus infection (unspecified)",2018-11-30,"NT",0,0
"4884","Japanese encephalitis virus infection",2018-11-30,"NT",0,0
"4885","Malaria",2018-11-30,"NT",1,0.4
"4886","Murray Valley encephalitis virus infection",2018-11-30,"NT",0,0
"4887","Ross River virus infection",2018-11-30,"NT",3,1.2
"4888","West Nile/Kunjin virus infection",2018-11-30,"NT",0,0
"4889","Anthrax",2018-11-30,"NT",0,0
"4890","Australian bat lyssavirus infection",2018-11-30,"NT",0,0
"4891","Brucellosis",2018-11-30,"NT",0,0
"4892","Leptospirosis",2018-11-30,"NT",0,0
"4893","Lyssavirus infection (NEC)",2018-11-30,"NT",0,0
"4894","Ornithosis",2018-11-30,"NT",0,0
"4895","Q fever",2018-11-30,"NT",0,0
"4896","Tularaemia",2018-11-30,"NT",0,0
"4897","Hepatitis (NEC)",2020-10-31,"Qld",0,0
"4898","Hepatitis B (newly acquired)",2020-10-31,"Qld",2,0
"4899","Hepatitis B (unspecified)",2020-10-31,"Qld",70,1.4
"4900","Hepatitis C (newly acquired)",2020-10-31,"Qld",41,0.8
"4901","Hepatitis C (unspecified)",2020-10-31,"Qld",137,2.7
"4902","Hepatitis D",2020-10-31,"Qld",1,0
"4903","Botulism",2020-10-31,"Qld",0,0
"4904","Campylobacteriosis",2020-10-31,"Qld",639,12.5
"4905","Cryptosporidiosis",2020-10-31,"Qld",18,0.4
"4906","Haemolytic uraemic syndrome (HUS)",2020-10-31,"Qld",0,0
"4907","Hepatitis A",2020-10-31,"Qld",0,0
"4908","Hepatitis E",2020-10-31,"Qld",0,0
"4909","Listeriosis",2020-10-31,"Qld",0,0
"4910","Paratyphoid",2020-10-31,"Qld",0,0
"4911","STEC",2020-10-31,"Qld",7,0.1
"4912","Salmonellosis",2020-10-31,"Qld",169,3.3
"4913","Shigellosis",2020-10-31,"Qld",16,0.3
"4914","Typhoid Fever",2020-10-31,"Qld",0,0
"4915","Legionellosis",2020-10-31,"Qld",3,0.1
"4916","Leprosy",2020-10-31,"Qld",0,0
"4917","Meningococcal disease (invasive)",2020-10-31,"Qld",3,0.1
"4918","Tuberculosis",2020-10-31,"Qld",21,0.4
"4919","COVID-19",2020-10-31,"Qld",13,0.3
"4920","Cholera",2020-10-31,"Qld",0,0
"4921","Middle East respiratory syndrome coronavirus",2020-10-31,"Qld",0,0
"4922","Plague",2020-10-31,"Qld",0,0
"4923","Rabies",2020-10-31,"Qld",0,0
"4924","Smallpox",2020-10-31,"Qld",0,0
"4925","Viral haemorrhagic fever (NEC)",2020-10-31,"Qld",0,0
"4926","Yellow fever",2020-10-31,"Qld",0,0
"4927","Chlamydial infection",2020-10-31,"Qld",1919,37.7
"4928","Donovanosis",2020-10-31,"Qld",0,0
"4929","Gonococcal infection",2020-10-31,"Qld",487,9.6
"4930","Syphilis < 2 years",2020-10-31,"Qld",69,1.4
"4931","Syphilis > 2 years or unspecified duration",2020-10-31,"Qld",22,0.4
"4932","Syphilis congenital",2020-10-31,"Qld",0,0
"4933","Diphtheria",2020-10-31,"Qld",0,0
"4934","Haemophilus influenzae type b",2020-10-31,"Qld",2,0
"4935","Influenza (laboratory confirmed)",2020-10-31,"Qld",10,0.2
"4936","Measles",2020-10-31,"Qld",0,0
"4937","Mumps",2020-10-31,"Qld",1,0
"4938","Pertussis",2020-10-31,"Qld",1,0
"4939","Pneumococcal disease (invasive)",2020-10-31,"Qld",16,0.3
"4940","Poliovirus infection",2020-10-31,"Qld",0,0
"4941","Rotavirus",2020-10-31,"Qld",17,0.3
"4942","Rubella",2020-10-31,"Qld",0,0
"4943","Rubella congenital",2020-10-31,"Qld",0,0
"4944","Tetanus",2020-10-31,"Qld",1,0
"4945","Varicella zoster (chickenpox)",2020-10-31,"Qld",1,0
"4946","Varicella zoster (shingles)",2020-10-31,"Qld",1,0
"4947","Varicella zoster (unspecified)",2020-10-31,"Qld",935,18.4
"4948","Barmah Forest virus infection",2020-10-31,"Qld",30,0.6
"4949","Chikungunya virus infection",2020-10-31,"Qld",0,0
"4950","Dengue virus infection",2020-10-31,"Qld",0,0
"4951","Flavivirus infection (unspecified)",2020-10-31,"Qld",1,0
"4952","Japanese encephalitis virus infection",2020-10-31,"Qld",0,0
"4953","Malaria",2020-10-31,"Qld",0,0
"4954","Murray Valley encephalitis virus infection",2020-10-31,"Qld",0,0
"4955","Ross River virus infection",2020-10-31,"Qld",64,1.3
"4956","West Nile/Kunjin virus infection",2020-10-31,"Qld",0,0
"4957","Anthrax",2020-10-31,"Qld",0,0
"4958","Australian bat lyssavirus infection",2020-10-31,"Qld",0,0
"4959","Brucellosis",2020-10-31,"Qld",1,0
"4960","Leptospirosis",2020-10-31,"Qld",5,0.1
"4961","Lyssavirus infection (NEC)",2020-10-31,"Qld",0,0
